image_name,status,tip_y,tip_x,tip_pixels,atrium_pixels,overlap_pixels,tip_area_inside_ratio,atrium_coverage_ratio,iou_tip_atrium,tip_inside_atrium,centerline_inside_ratio,tip_dx,tip_dy,tip_angle,bbox_dy_top,bbox_dy_bottom,bbox_dx_left,bbox_dx_right,bbox_dy_top_norm,bbox_dy_bottom_norm,bbox_dx_left_norm,bbox_dx_right_norm,bbox_vertical_inside,bbox_horizontal_inside,bbox_inside_atrium,edge_dy_top_min,edge_dy_top_mean,edge_dy_bottom_min,edge_dy_bottom_mean,edge_dx_left_min,edge_dx_left_mean,edge_dx_right_min,edge_dx_right_mean,edge_dy_top_min_norm,edge_dy_top_mean_norm,edge_dy_bottom_min_norm,edge_dy_bottom_mean_norm,edge_dx_left_min_norm,edge_dx_left_mean_norm,edge_dx_right_min_norm,edge_dx_right_mean_norm,region_nearest_euclidean,region_nearest_dy,region_nearest_dx,region_nearest_dist_norm_h,region_nearest_dist_norm_w,mean_tip_radius,mean_prox_radius,tip_length_measured_px,tip_depth_in_atrium_px,tip_depth_in_atrium_norm,tip_y_norm_to_atrium,tip_x_norm_to_atrium,distance_from_optimal_depth,tip_to_atrium_dist_norm
IMG-0063-00001.png,success,568.0,407.0,3098,17547,1883,0.6078114912846998,0.1073117911893771,0.10036243470845325,1,0.6019900497512438,0.02393091102808233,-0.9997135480737623,-1.5468631294229684,-55.0,80.0,42.0,50.0,-0.23109243697478993,0.33613445378151263,0.358974358974359,0.42735042735042733,False,True,False,-102.0,-21.0,72.0,113.46154022216797,6.0,26.1446533203125,-19.0,19.320755004882812,-0.42857142857142855,-0.08823529411764706,0.3025210084033613,0.4767291605973444,0.05128205128205128,0.22345857538728633,-0.1623931623931624,0.16513465816139156,0.0,0.0,0.0,0.0,0.0,6.807126651388092,12.715394173244572,200.00000000000003,120.37855611716631,0.5057922525931358,0.6386554621848739,0.4188034188034188,0.13865546218487396,0.0
IMG-0065-00001.png,success,528.0,429.0,2697,22885,808,0.2995921394141639,0.035306969630762505,0.03261483813675628,1,0.29,-0.08666526198015913,-0.9962374212677714,-1.6575704514317864,-147.0,188.0,36.0,65.0,-0.5833333333333334,0.746031746031746,0.26666666666666666,0.48148148148148145,False,True,False,-161.0,-89.19999694824219,184.0,252.57142639160156,-3.0,22.830768585205078,-4.0,13.830769538879395,-0.6388888888888888,-0.35396824185810394,0.7301587301587301,1.002267565046038,-0.022222222222222223,0.16911680433485243,-0.02962962962962963,0.10245014473243996,0.0,0.0,0.0,0.0,0.0,5.999262884175695,12.215775374793871,200.0,57.301912176498675,0.22738854038293124,0.23015873015873015,0.4740740740740741,-0.10317460317460317,0.0
IMG-0067-00001.png,success,453.0,426.0,2820,29182,703,0.24929078014184397,0.02409019258446988,0.02246078149461644,1,0.23880597014925373,0.029885678968124395,-0.999553256669624,-1.5409061952940777,-154.0,219.0,72.0,41.0,-0.56,0.7963636363636364,0.5142857142857142,0.29285714285714287,False,True,False,-167.0,-99.71428680419922,215.0,261.8214416503906,13.0,32.543861389160156,-17.0,18.824562072753906,-0.6072727272727273,-0.3625974065607244,0.7818181818181819,0.9520779696377841,0.09285714285714286,0.2324561527797154,-0.12142857142857143,0.1344611576625279,0.0,0.0,0.0,0.0,0.0,6.402850722838407,14.692462931219842,200.0,47.14437989638517,0.17143410871412787,0.18545454545454546,0.5642857142857143,-0.14787878787878794,0.0
IMG-0069-00001.dcm - PRIMARY.png,success,675.0,370.0,2690,42476,2049,0.7617100371747212,0.048239005556078726,0.04752185912749032,1,0.7766497461928934,-0.2156464237317758,-0.976471448499907,-1.7881501222560803,-33.0,156.0,53.0,103.0,-0.1,0.4727272727272727,0.2548076923076923,0.4951923076923077,False,True,False,-44.0,15.433961868286133,136.0,205.0188751220703,12.0,60.5428581237793,-20.0,27.702857971191406,-0.13333333333333333,0.04676958141904889,0.4121212121212121,0.6212693185517282,0.057692307692307696,0.2910714332874005,-0.09615384615384616,0.13318681716918945,0.0,0.0,0.0,0.0,0.0,6.083463190511251,12.031140868511686,199.99999999999997,155.41340908455376,0.47094972449864775,0.5121212121212121,0.47596153846153844,0.012121212121212121,0.0
IMG-0071-00001.png,success,605.0,419.0,3030,22942,2787,0.9198019801980198,0.1214802545549647,0.12020703040759112,1,0.9396984924623115,-0.22145032627684982,-0.9751715864241549,-1.7940978138296193,-18.0,61.0,49.0,53.0,-0.07114624505928854,0.24110671936758893,0.3333333333333333,0.36054421768707484,False,True,False,-18.0,40.173912048339844,57.0,115.17391204833984,-4.0,45.39378356933594,-4.0,25.689119338989258,-0.07114624505928854,0.1587901661989717,0.22529644268774704,0.45523285394600727,-0.027210884353741496,0.3088012487709928,-0.027210884353741496,0.1747559138706752,0.0,0.0,0.0,0.0,0.0,6.652773591845774,11.958822270497674,200.0,188.76320560736104,0.7460996269065654,0.7351778656126482,0.5918367346938775,0.23517786561264822,0.0
IMG-0073-00001.png,success,525.0,401.0,3163,20826,1110,0.35093265886816316,0.0532987611639297,0.048516106473185015,1,0.35323383084577115,0.059087420401000006,-0.9982527453756359,-1.511674466110368,-124.0,192.0,59.0,43.0,-0.44285714285714284,0.6857142857142857,0.47580645161290325,0.3467741935483871,False,True,False,-172.0,-125.73912811279297,177.0,222.43478393554688,4.0,24.82022476196289,-14.0,2.1797752380371094,-0.6142857142857143,-0.4490683146885463,0.6321428571428571,0.7944099426269531,0.03225806451612903,0.20016310291905556,-0.11290322580645161,0.0175788325648154,0.0,0.0,0.0,0.0,0.0,7.066462670031501,13.417664360326489,200.0,70.13255638363668,0.2504734156558453,0.29642857142857143,0.5403225806451613,-0.03690476190476204,0.0
IMG-0075-00001.png,success,559.0,404.0,1747,26946,1747,1.0,0.06483337044459289,0.06483337044459289,1,1.0,-0.03323356949133923,-0.9994475456967195,-1.6040360191251803,31.0,118.0,28.0,91.0,0.11610486891385768,0.4419475655430712,0.1958041958041958,0.6363636363636364,True,True,True,26.0,30.079999923706055,83.0,129.32000732421875,21.0,25.109243392944336,27.0,61.96638488769531,0.09737827715355805,0.11265917574421744,0.31086142322097376,0.4843445967199204,0.14685314685314685,0.17558911463597437,0.1888111888111888,0.43333136285101614,0.0,0.0,0.0,0.0,0.0,6.070517392771146,7.083368154955976,101.07361060442139,101.07361060442139,0.3785528487056981,0.5355805243445693,0.25874125874125875,0.035580524344569285,0.0
IMG-0077-00001.png,success,537.0,437.0,2806,20380,2175,0.7751247327156094,0.10672227674190382,0.1035172052734282,1,0.8009950248756219,-0.04184140510940301,-0.9991241982866372,-1.612649952968775,-43.0,57.0,52.0,62.0,-0.19111111111111112,0.25333333333333335,0.37681159420289856,0.4492753623188406,False,True,False,-46.0,1.6399999856948853,42.0,82.63999938964844,5.0,44.23668670654297,-15.0,31.13609504699707,-0.20444444444444446,0.007288888825310601,0.18666666666666668,0.3672888861762153,0.036231884057971016,0.3205557007720505,-0.10869565217391304,0.22562387715215268,0.0,0.0,0.0,0.0,0.0,5.9460547254192075,12.043936075576312,199.99999999999997,160.42788342320983,0.713012815214266,0.7244444444444444,0.5072463768115942,0.22444444444444445,0.0
IMG-0079-00001.png,success,408.0,437.0,2741,27736,280,0.10215249908792412,0.010095183155465821,0.009272444282544624,1,0.12060301507537688,0.1950402408020236,-0.9807951741802174,-1.3744978350466517,-172.0,240.0,57.0,58.0,-0.6209386281588448,0.8664259927797834,0.3958333333333333,0.4027777777777778,False,True,False,-173.0,-140.53334045410156,234.0,299.5,13.0,23.236841201782227,-20.0,2.3157894611358643,-0.6245487364620939,-0.5073405792566843,0.8447653429602888,1.0812274368231047,0.09027777777777778,0.16136695279015434,-0.1388888888888889,0.016081871257887945,0.0,0.0,0.0,0.0,0.0,5.0731161366710165,14.372025010842789,199.99999999999997,23.75142570525367,0.08574521915254033,0.11913357400722022,0.5069444444444444,-0.21419975932611304,0.0
IMG-0081-00001.png,success,401.0,389.0,2807,19917,0,0.0,0.0,0.0,0,0.0,0.28038716407819464,-0.9598869257549393,-1.2865988792461382,-251.0,289.0,51.0,49.0,-1.004,1.156,0.4214876033057851,0.4049586776859504,False,True,False,-256.0,-205.22727966308594,282.0,291.4090881347656,,,,,-1.024,-0.8209091186523437,1.128,1.1656363525390625,,,,,39.0,39.0,0.0,0.156,0.32231404958677684,6.455299734605693,15.53091888829244,200.0,0.0,0.0,-0.184,0.4793388429752066,-0.5173333333333335,0.184
IMG-0083-00001.png,success,567.0,555.0,3393,14842,1034,0.304745063365753,0.06966716076000538,0.06011278414045695,1,0.32105263157894737,-0.30657152369438123,-0.951847558145054,-1.8823853629598812,-137.0,123.0,6.0,75.0,-0.7210526315789474,0.6473684210526316,0.047619047619047616,0.5952380952380952,False,True,False,-148.0,-124.6956558227539,96.0,121.36956787109375,-8.0,18.441177368164062,-6.0,23.0,-0.7789473684210526,-0.6562929253829153,0.5052631578947369,0.638787199321546,-0.06349206349206349,0.14635855054098462,-0.047619047619047616,0.18253968253968253,0.0,0.0,0.0,0.0,0.0,7.45309953610292,14.784774476789197,199.99999999999997,62.96451935447727,0.3313922071288277,0.3157894736842105,0.3412698412698413,-0.017543859649123007,0.0
IMG-0084-00001.png,success,388.0,449.0,2658,14260,0,0.0,0.0,0.0,0,0.0,0.4339397411127085,-0.9009418299521128,-1.1219351888971458,-240.0,317.0,28.0,33.0,-0.8480565371024735,1.1201413427561837,0.3181818181818182,0.375,False,True,False,-323.0,-260.53570556640625,309.0,336.9285583496094,,,,,-1.1413427561837455,-0.9206208677258171,1.0918727915194346,1.1905602768537433,,,,,34.0,34.0,0.0,0.12014134275618374,0.38636363636363635,5.422920244927468,14.862172282911521,200.0,0.0,0.0,-0.13427561837455831,0.36363636363636365,-0.4676089517078918,0.13427561837455831
IMG-0086-00001.png,success,594.0,480.0,2529,23437,878,0.3471727955713721,0.03746213252549388,0.0349968112244898,1,0.3969849246231156,-0.2864559288506641,-0.9580933530092604,-1.86132204012699,-121.0,198.0,40.0,68.0,-0.4245614035087719,0.6947368421052632,0.3007518796992481,0.5112781954887218,False,True,False,-142.0,-67.76923370361328,184.0,200.73077392578125,1.0,24.477272033691406,-13.0,7.25,-0.4982456140350877,-0.2377867849249589,0.6456140350877193,0.7043185050027412,0.007518796992481203,0.1840396393510632,-0.09774436090225563,0.05451127819548872,0.0,0.0,0.0,0.0,0.0,4.979673385377369,13.594369985117138,200.0,79.86104658029355,0.2802141985273458,0.2912280701754386,0.45112781954887216,-0.042105263157894736,0.0
IMG-0088-00001.png,ambiguous_tip,490.0,406.0,2007,31882,860,0.4285002491280518,0.026974468352048177,0.02603772442399104,0,0.4793388429752066,-0.26381135440707476,0.9645742276652493,1.8377677579405935,-38.0,205.0,85.0,46.0,-0.12459016393442623,0.6721311475409836,0.5483870967741935,0.2967741935483871,False,True,False,-102.0,-76.4000015258789,205.0,249.32000732421875,6.0,37.20792007446289,-18.0,-0.6633663177490234,-0.3344262295081967,-0.2504918082815702,0.6721311475409836,0.8174426469646516,0.03870967741935484,0.2400510972545993,-0.11612903225806452,-0.00427978269515499,0.0,0.0,0.0,0.0,0.0,7.852809298617027,6.3353998487038,120.82823762955613,0.0,0.0,-0.08524590163934426,0.6258064516129033,-0.41857923497267746,0.09841528537576154
